county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10004,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10004,0,11,28,39,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10004,0,0,6,6,
Adair,U.S. Senate,Andy Craig,REP,10004,0,0,0,0,
Adair,U.S. Senate,T. Shannon,REP,10004,0,6,13,19,
Adair,U.S. Senate,Randy Brogdon,REP,10004,0,0,0,0,
Adair,U.S. Senate,Eric Mccray,REP,10004,0,0,3,3,
Adair,U.S. Senate,Kevin Crow,REP,10004,0,0,1,1,
Adair,U.S. Senate,James Lankford,REP,10004,0,5,17,22,
Adair,U.S. Senate,Jason Weger,REP,10004,0,0,0,0,
Adair,U.S. House,Darrel Robertson,REP,10004,0,0,4,4,02
Adair,U.S. House,Markwayne Mullin,REP,10004,0,11,31,42,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10005,0,1,46,47,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10005,0,0,3,3,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10005,0,0,0,0,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10005,0,1,12,13,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10005,0,1,12,13,
Adair,U.S. Senate,Jim Rogers,DEM,10005,0,0,33,33,
Adair,U.S. Senate,Connie Johnson,DEM,10005,0,1,11,12,
Adair,U.S. House,Earl Everett,DEM,10005,0,1,35,36,02
Adair,U.S. House,Joshua Harris-Till,DEM,10005,0,0,17,17,02
Adair,Governor,Dax Ewbank,REP,10005,0,0,5,5,
Adair,Governor,Chad Moody,REP,10005,0,0,6,6,
Adair,Governor,Mary Fallin,REP,10005,0,0,47,47,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10005,0,0,14,14,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10005,0,0,4,4,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10005,0,0,35,35,
Adair,Insurance Commissioner,Bill Viner,REP,10005,0,0,6,6,
Adair,Insurance Commissioner,John Doak,REP,10005,0,0,44,44,
Adair,Corporation Commissioner,Todd Hiett,REP,10005,0,0,24,24,
Adair,Corporation Commissioner,Cliff Branan,REP,10005,0,0,24,24,
Adair,U.S. Senate,Evelyn Rogers,REP,10005,0,0,1,1,
Adair,U.S. Senate,Rob Moye,REP,10005,0,0,0,0,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10005,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10005,0,0,48,48,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10005,0,0,4,4,
Adair,U.S. Senate,Andy Craig,REP,10005,0,0,1,1,
Adair,U.S. Senate,T. Shannon,REP,10005,0,0,37,37,
Adair,U.S. Senate,Randy Brogdon,REP,10005,0,0,3,3,
Adair,U.S. Senate,Eric Mccray,REP,10005,0,0,0,0,
Adair,U.S. Senate,Kevin Crow,REP,10005,0,0,0,0,
Adair,U.S. Senate,James Lankford,REP,10005,0,0,16,16,
Adair,U.S. Senate,Jason Weger,REP,10005,0,0,1,1,
Adair,U.S. House,Darrel Robertson,REP,10005,0,0,9,9,02
Adair,U.S. House,Markwayne Mullin,REP,10005,0,0,49,49,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10006,2,3,116,121,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10006,0,1,11,12,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10006,0,0,4,4,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10006,0,0,14,14,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10006,1,2,20,23,
Adair,U.S. Senate,Jim Rogers,DEM,10006,0,2,90,92,
Adair,U.S. Senate,Connie Johnson,DEM,10006,0,0,29,29,
Adair,U.S. House,Earl Everett,DEM,10006,1,3,74,78,02
Adair,U.S. House,Joshua Harris-Till,DEM,10006,0,1,61,62,02
Adair,Governor,Dax Ewbank,REP,10006,0,1,7,8,
Adair,Governor,Chad Moody,REP,10006,0,0,15,15,
Adair,Governor,Mary Fallin,REP,10006,0,2,63,65,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10006,0,0,24,24,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10006,0,1,12,13,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10006,0,2,53,55,
Adair,Insurance Commissioner,Bill Viner,REP,10006,0,1,23,24,
Adair,Insurance Commissioner,John Doak,REP,10006,0,2,56,58,
Adair,Corporation Commissioner,Todd Hiett,REP,10006,0,1,36,37,
Adair,Corporation Commissioner,Cliff Branan,REP,10006,0,2,49,51,
Adair,U.S. Senate,Evelyn Rogers,REP,10006,0,0,4,4,
Adair,U.S. Senate,Rob Moye,REP,10006,0,0,1,1,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10006,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10006,0,3,77,80,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10006,0,0,6,6,
Adair,U.S. Senate,Andy Craig,REP,10006,0,0,3,3,
Adair,U.S. Senate,T. Shannon,REP,10006,0,1,34,35,
Adair,U.S. Senate,Randy Brogdon,REP,10006,0,0,4,4,
Adair,U.S. Senate,Eric Mccray,REP,10006,0,0,0,0,
Adair,U.S. Senate,Kevin Crow,REP,10006,0,0,2,2,
Adair,U.S. Senate,James Lankford,REP,10006,0,2,42,44,
Adair,U.S. Senate,Jason Weger,REP,10006,0,0,0,0,
Adair,U.S. House,Darrel Robertson,REP,10006,0,0,5,5,02
Adair,U.S. House,Markwayne Mullin,REP,10006,0,3,85,88,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10007,1,25,136,162,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10007,0,0,7,7,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10007,0,1,3,4,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10007,0,1,17,18,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10007,0,2,27,29,
Adair,U.S. Senate,Jim Rogers,DEM,10007,1,11,103,115,
Adair,U.S. Senate,Connie Johnson,DEM,10007,0,9,26,35,
Adair,U.S. House,Earl Everett,DEM,10007,0,12,97,109,02
Adair,U.S. House,Joshua Harris-Till,DEM,10007,0,9,50,59,02
Adair,Governor,Dax Ewbank,REP,10007,0,0,5,5,
Adair,Governor,Chad Moody,REP,10007,0,0,17,17,
Adair,Governor,Mary Fallin,REP,10007,0,5,47,52,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10007,0,3,16,19,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10007,0,0,8,8,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10007,0,2,45,47,
Adair,Insurance Commissioner,Bill Viner,REP,10007,0,2,16,18,
Adair,Insurance Commissioner,John Doak,REP,10007,0,3,48,51,
Adair,Corporation Commissioner,Todd Hiett,REP,10007,0,2,32,34,
Adair,Corporation Commissioner,Cliff Branan,REP,10007,0,3,32,35,
Adair,U.S. Senate,Evelyn Rogers,REP,10007,0,1,1,2,
Adair,U.S. Senate,Rob Moye,REP,10007,0,0,1,1,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10007,0,0,1,1,
Adair,U.S. Senate,Jim Inhofe,REP,10007,0,4,60,64,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10007,0,0,7,7,
Adair,U.S. Senate,Andy Craig,REP,10007,0,0,1,1,
Adair,U.S. Senate,T. Shannon,REP,10007,0,4,36,40,
Adair,U.S. Senate,Randy Brogdon,REP,10007,0,0,0,0,
Adair,U.S. Senate,Eric Mccray,REP,10007,0,0,1,1,
Adair,U.S. Senate,Kevin Crow,REP,10007,0,0,2,2,
Adair,U.S. Senate,James Lankford,REP,10007,0,0,29,29,
Adair,U.S. Senate,Jason Weger,REP,10007,0,0,0,0,
Adair,U.S. House,Darrel Robertson,REP,10007,0,1,5,6,02
Adair,U.S. House,Markwayne Mullin,REP,10007,0,4,63,67,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10008,0,7,98,105,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10008,0,0,3,3,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10008,0,0,0,0,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10008,0,0,15,15,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10008,0,0,25,25,
Adair,U.S. Senate,Jim Rogers,DEM,10008,0,5,71,76,
Adair,U.S. Senate,Connie Johnson,DEM,10008,0,1,15,16,
Adair,U.S. House,Earl Everett,DEM,10008,0,4,65,69,02
Adair,U.S. House,Joshua Harris-Till,DEM,10008,0,2,42,44,02
Adair,Governor,Dax Ewbank,REP,10008,0,0,5,5,
Adair,Governor,Chad Moody,REP,10008,0,1,17,18,
Adair,Governor,Mary Fallin,REP,10008,0,0,48,48,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10008,0,0,22,22,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10008,0,0,12,12,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10008,0,1,36,37,
Adair,Insurance Commissioner,Bill Viner,REP,10008,0,0,26,26,
Adair,Insurance Commissioner,John Doak,REP,10008,0,1,42,43,
Adair,Corporation Commissioner,Todd Hiett,REP,10008,0,1,32,33,
Adair,Corporation Commissioner,Cliff Branan,REP,10008,0,0,36,36,
Adair,U.S. Senate,Evelyn Rogers,REP,10008,0,0,0,0,
Adair,U.S. Senate,Rob Moye,REP,10008,0,0,0,0,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10008,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10008,0,1,67,68,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10008,0,0,4,4,
Adair,U.S. Senate,Andy Craig,REP,10008,0,0,5,5,
Adair,U.S. Senate,T. Shannon,REP,10008,0,1,40,41,
Adair,U.S. Senate,Randy Brogdon,REP,10008,0,0,3,3,
Adair,U.S. Senate,Eric Mccray,REP,10008,0,0,0,0,
Adair,U.S. Senate,Kevin Crow,REP,10008,0,0,1,1,
Adair,U.S. Senate,James Lankford,REP,10008,0,0,19,19,
Adair,U.S. Senate,Jason Weger,REP,10008,0,0,1,1,
Adair,U.S. House,Darrel Robertson,REP,10008,0,0,4,4,02
Adair,U.S. House,Markwayne Mullin,REP,10008,0,1,67,68,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10010,0,3,22,25,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10010,1,0,1,2,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10010,0,0,7,7,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10010,0,0,18,18,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10010,0,1,10,11,
Adair,U.S. Senate,Jim Rogers,DEM,10010,1,1,25,27,
Adair,U.S. Senate,Connie Johnson,DEM,10010,0,0,14,14,
Adair,U.S. House,Earl Everett,DEM,10010,1,2,32,35,02
Adair,U.S. House,Joshua Harris-Till,DEM,10010,0,1,14,15,02
Adair,Governor,Dax Ewbank,REP,10010,0,0,3,3,
Adair,Governor,Chad Moody,REP,10010,0,1,3,4,
Adair,Governor,Mary Fallin,REP,10010,0,1,9,10,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10010,0,1,2,3,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10010,0,1,2,3,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10010,0,0,11,11,
Adair,Insurance Commissioner,Bill Viner,REP,10010,0,0,4,4,
Adair,Insurance Commissioner,John Doak,REP,10010,0,2,11,13,
Adair,Corporation Commissioner,Todd Hiett,REP,10010,0,1,5,6,
Adair,Corporation Commissioner,Cliff Branan,REP,10010,0,1,10,11,
Adair,U.S. Senate,Evelyn Rogers,REP,10010,0,0,0,0,
Adair,U.S. Senate,Rob Moye,REP,10010,0,0,0,0,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10010,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10010,0,2,14,16,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10010,0,0,0,0,
Adair,U.S. Senate,Andy Craig,REP,10010,0,0,0,0,
Adair,U.S. Senate,T. Shannon,REP,10010,0,0,9,9,
Adair,U.S. Senate,Randy Brogdon,REP,10010,0,2,1,3,
Adair,U.S. Senate,Eric Mccray,REP,10010,0,0,1,1,
Adair,U.S. Senate,Kevin Crow,REP,10010,0,0,0,0,
Adair,U.S. Senate,James Lankford,REP,10010,0,0,4,4,
Adair,U.S. Senate,Jason Weger,REP,10010,0,0,0,0,
Adair,U.S. House,Darrel Robertson,REP,10010,0,0,0,0,02
Adair,U.S. House,Markwayne Mullin,REP,10010,0,2,15,17,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10011,4,3,33,40,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10011,2,0,2,4,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10011,1,0,2,3,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10011,0,0,5,5,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10011,0,0,13,13,
Adair,U.S. Senate,Jim Rogers,DEM,10011,12,2,20,34,
Adair,U.S. Senate,Connie Johnson,DEM,10011,0,1,6,7,
Adair,U.S. House,Earl Everett,DEM,10011,4,2,22,28,02
Adair,U.S. House,Joshua Harris-Till,DEM,10011,0,1,14,15,02
Adair,Governor,Dax Ewbank,REP,10011,1,0,3,4,
Adair,Governor,Chad Moody,REP,10011,0,0,3,3,
Adair,Governor,Mary Fallin,REP,10011,0,0,14,14,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10011,1,0,7,8,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10011,0,0,3,3,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10011,0,0,9,9,
Adair,Insurance Commissioner,Bill Viner,REP,10011,0,0,7,7,
Adair,Insurance Commissioner,John Doak,REP,10011,1,0,10,11,
Adair,Corporation Commissioner,Todd Hiett,REP,10011,1,0,6,7,
Adair,Corporation Commissioner,Cliff Branan,REP,10011,0,0,12,12,
Adair,U.S. Senate,Evelyn Rogers,REP,10011,0,0,0,0,
Adair,U.S. Senate,Rob Moye,REP,10011,0,0,0,0,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10011,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10011,1,0,20,21,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10011,0,0,1,1,
Adair,U.S. Senate,Andy Craig,REP,10011,0,0,0,0,
Adair,U.S. Senate,T. Shannon,REP,10011,0,0,11,11,
Adair,U.S. Senate,Randy Brogdon,REP,10011,0,0,0,0,
Adair,U.S. Senate,Eric Mccray,REP,10011,0,0,0,0,
Adair,U.S. Senate,Kevin Crow,REP,10011,0,0,0,0,
Adair,U.S. Senate,James Lankford,REP,10011,1,0,8,9,
Adair,U.S. Senate,Jason Weger,REP,10011,0,0,2,2,
Adair,U.S. House,Darrel Robertson,REP,10011,0,0,0,0,02
Adair,U.S. House,Markwayne Mullin,REP,10011,1,0,21,22,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10012,5,1,59,65,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10012,1,0,7,8,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10012,0,0,9,9,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10012,0,0,15,15,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10012,3,0,22,25,
Adair,U.S. Senate,Jim Rogers,DEM,10012,0,0,51,51,
Adair,U.S. Senate,Connie Johnson,DEM,10012,3,1,11,15,
Adair,U.S. House,Earl Everett,DEM,10012,4,0,46,50,02
Adair,U.S. House,Joshua Harris-Till,DEM,10012,2,1,37,40,02
Adair,Governor,Dax Ewbank,REP,10012,0,0,3,3,
Adair,Governor,Chad Moody,REP,10012,0,0,10,10,
Adair,Governor,Mary Fallin,REP,10012,0,1,64,65,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10012,0,0,25,25,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10012,0,0,5,5,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10012,0,1,45,46,
Adair,Insurance Commissioner,Bill Viner,REP,10012,0,1,21,22,
Adair,Insurance Commissioner,John Doak,REP,10012,0,0,52,52,
Adair,Corporation Commissioner,Todd Hiett,REP,10012,0,1,38,39,
Adair,Corporation Commissioner,Cliff Branan,REP,10012,0,0,35,35,
Adair,U.S. Senate,Evelyn Rogers,REP,10012,0,0,2,2,
Adair,U.S. Senate,Rob Moye,REP,10012,0,0,2,2,
Adair,U.S. Senate,D. Jean Mcbride-Samuels,REP,10012,0,0,0,0,
Adair,U.S. Senate,Jim Inhofe,REP,10012,0,1,67,68,
Adair,U.S. Senate,Erick Paul Wyatt,REP,10012,0,0,3,3,
Adair,U.S. Senate,Andy Craig,REP,10012,0,0,0,0,
Adair,U.S. Senate,T. Shannon,REP,10012,0,1,39,40,
Adair,U.S. Senate,Randy Brogdon,REP,10012,0,0,2,2,
Adair,U.S. Senate,Eric Mccray,REP,10012,0,0,1,1,
Adair,U.S. Senate,Kevin Crow,REP,10012,0,0,1,1,
Adair,U.S. Senate,James Lankford,REP,10012,0,0,32,32,
Adair,U.S. Senate,Jason Weger,REP,10012,0,0,0,0,
Adair,U.S. House,Darrel Robertson,REP,10012,0,1,4,5,02
Adair,U.S. House,Markwayne Mullin,REP,10012,0,0,73,73,02
Adair,Superintendent of Public Instruction,John Cox,DEM,10013,3,8,82,93,
Adair,Superintendent of Public Instruction,Jack Jr.,DEM,10013,0,0,1,1,
Adair,Superintendent of Public Instruction,Ivan Holmes,DEM,10013,0,0,4,4,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10013,0,0,14,14,
Adair,U.S. Senate,Patrick Michael Hayes,DEM,10013,0,3,16,19,
Adair,U.S. Senate,Jim Rogers,DEM,10013,3,3,60,66,
Adair,U.S. Senate,Connie Johnson,DEM,10013,0,2,21,23,
Adair,U.S. House,Earl Everett,DEM,10013,2,4,63,69,02
Adair,U.S. House,Joshua Harris-Till,DEM,10013,1,3,30,34,02
Adair,Governor,Dax Ewbank,REP,10013,0,0,4,4,
Adair,Governor,Chad Moody,REP,10013,0,1,5,6,
Adair,Governor,Mary Fallin,REP,10013,2,3,18,23,
Adair,Superintendent of Public Instruction,Brian Kelly,REP,10013,0,2,15,17,
Adair,Superintendent of Public Instruction,Janet Costello Barresi,REP,10013,0,0,2,2,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10013,2,2,10,14,
Adair,Insurance Commissioner,Bill Viner,REP,10013,0,3,10,13,
