county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Adair,U.S. Senate,Connie Johnson,DEM,10012,1,1,7,9,
Adair,U.S. Senate,Jim Rogers,DEM,10012,0,1,20,21,
Adair,Superintendent of Public Instruction,John Cox,DEM,10013,2,7,42,51,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10013,0,0,5,5,
Adair,U.S. Senate,Connie Johnson,DEM,10013,0,5,13,18,
Adair,U.S. Senate,Jim Rogers,DEM,10013,2,1,32,35,
Adair,Superintendent of Public Instruction,John Cox,DEM,10014,2,3,41,46,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10014,0,2,5,7,
Adair,U.S. Senate,Connie Johnson,DEM,10014,0,3,11,14,
Adair,U.S. Senate,Jim Rogers,DEM,10014,2,2,34,38,
Adair,Superintendent of Public Instruction,John Cox,DEM,10016,0,0,14,14,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10016,0,0,2,2,
Adair,U.S. Senate,Connie Johnson,DEM,10016,0,0,8,8,
Adair,U.S. Senate,Jim Rogers,DEM,10016,0,0,8,8,
Adair,Superintendent of Public Instruction,John Cox,DEM,10017,0,0,44,44,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10017,0,0,10,10,
Adair,U.S. Senate,Connie Johnson,DEM,10017,0,0,22,22,
Adair,U.S. Senate,Jim Rogers,DEM,10017,0,0,31,31,
Adair,Superintendent of Public Instruction,John Cox,DEM,10018,0,0,53,53,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10018,0,0,3,3,
Adair,U.S. Senate,Connie Johnson,DEM,10018,0,0,19,19,
Adair,U.S. Senate,Jim Rogers,DEM,10018,0,0,37,37,
Adair,Superintendent of Public Instruction,John Cox,DEM,10019,0,0,56,56,
Adair,Superintendent of Public Instruction,Freda Deskin,DEM,10019,0,0,6,6,
Adair,U.S. Senate,Connie Johnson,DEM,10019,0,0,16,16,
Adair,U.S. Senate,Jim Rogers,DEM,10019,0,0,43,43,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20110,0,0,12,12,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20110,0,1,4,5,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20110,0,0,3,3,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20110,0,1,11,12,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20120,0,0,4,4,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20120,0,0,1,1,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20120,0,0,3,3,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20120,0,0,2,2,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20140,0,1,6,7,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20140,0,1,4,5,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20140,0,1,2,3,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20140,0,1,8,9,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20220,3,4,10,17,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20220,3,0,5,8,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20220,4,4,12,20,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20220,2,0,3,5,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20230,1,1,7,9,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20230,0,0,7,7,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20230,0,0,4,4,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20230,1,1,10,12,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20310,0,0,12,12,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20310,0,0,3,3,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20310,0,0,2,2,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20310,0,0,13,13,
Alfalfa,Superintendent of Public Instruction,John Cox,DEM,20330,0,0,10,10,
Alfalfa,Superintendent of Public Instruction,Freda Deskin,DEM,20330,0,0,3,3,
Alfalfa,U.S. Senate,Connie Johnson,DEM,20330,0,0,5,5,
Alfalfa,U.S. Senate,Jim Rogers,DEM,20330,0,0,8,8,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30001,1,7,26,34,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30001,0,0,2,2,
Atoka,U.S. Senate,Connie Johnson,DEM,30001,0,2,9,11,
Atoka,U.S. Senate,Jim Rogers,DEM,30001,1,5,18,24,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30002,3,3,16,22,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30002,0,4,2,6,
Atoka,U.S. Senate,Connie Johnson,DEM,30002,3,2,7,12,
Atoka,U.S. Senate,Jim Rogers,DEM,30002,0,5,11,16,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30003,0,3,16,19,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30003,0,0,2,2,
Atoka,U.S. Senate,Connie Johnson,DEM,30003,0,2,1,3,
Atoka,U.S. Senate,Jim Rogers,DEM,30003,0,1,16,17,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30006,1,6,27,34,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30006,0,0,3,3,
Atoka,U.S. Senate,Connie Johnson,DEM,30006,0,2,9,11,
Atoka,U.S. Senate,Jim Rogers,DEM,30006,1,3,17,21,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30007,0,1,19,20,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30007,0,0,3,3,
Atoka,U.S. Senate,Connie Johnson,DEM,30007,0,1,5,6,
Atoka,U.S. Senate,Jim Rogers,DEM,30007,0,0,17,17,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30008,2,1,20,23,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30008,2,0,3,5,
Atoka,U.S. Senate,Connie Johnson,DEM,30008,4,0,8,12,
Atoka,U.S. Senate,Jim Rogers,DEM,30008,0,1,13,14,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30009,1,4,23,28,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30009,0,0,0,0,
Atoka,U.S. Senate,Connie Johnson,DEM,30009,1,3,6,10,
Atoka,U.S. Senate,Jim Rogers,DEM,30009,0,1,13,14,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30010,2,0,17,19,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30010,1,0,4,5,
Atoka,U.S. Senate,Connie Johnson,DEM,30010,3,0,7,10,
Atoka,U.S. Senate,Jim Rogers,DEM,30010,0,0,13,13,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30011,0,9,47,56,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30011,0,2,4,6,
Atoka,U.S. Senate,Connie Johnson,DEM,30011,0,4,10,14,
Atoka,U.S. Senate,Jim Rogers,DEM,30011,0,7,34,41,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30012,0,0,28,28,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30012,0,0,4,4,
Atoka,U.S. Senate,Connie Johnson,DEM,30012,0,0,7,7,
Atoka,U.S. Senate,Jim Rogers,DEM,30012,0,0,25,25,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30013,0,1,16,17,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30013,0,0,2,2,
Atoka,U.S. Senate,Connie Johnson,DEM,30013,0,0,4,4,
Atoka,U.S. Senate,Jim Rogers,DEM,30013,0,1,14,15,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30014,0,0,12,12,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30014,0,0,2,2,
Atoka,U.S. Senate,Connie Johnson,DEM,30014,0,0,5,5,
Atoka,U.S. Senate,Jim Rogers,DEM,30014,0,0,9,9,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30015,0,0,3,3,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30015,0,0,0,0,
Atoka,U.S. Senate,Connie Johnson,DEM,30015,0,0,1,1,
Atoka,U.S. Senate,Jim Rogers,DEM,30015,0,0,2,2,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30016,0,0,0,0,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30016,0,0,0,0,
Atoka,U.S. Senate,Connie Johnson,DEM,30016,0,0,0,0,
Atoka,U.S. Senate,Jim Rogers,DEM,30016,0,0,0,0,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30017,0,0,0,0,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30017,0,0,0,0,
Atoka,U.S. Senate,Connie Johnson,DEM,30017,0,0,0,0,
Atoka,U.S. Senate,Jim Rogers,DEM,30017,0,0,0,0,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30018,0,0,0,0,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30018,0,0,0,0,
Atoka,U.S. Senate,Connie Johnson,DEM,30018,0,0,0,0,
Atoka,U.S. Senate,Jim Rogers,DEM,30018,0,0,0,0,
Atoka,Superintendent of Public Instruction,John Cox,DEM,30019,0,0,3,3,
Atoka,Superintendent of Public Instruction,Freda Deskin,DEM,30019,0,0,0,0,
Atoka,U.S. Senate,Connie Johnson,DEM,30019,0,0,0,0,
Atoka,U.S. Senate,Jim Rogers,DEM,30019,0,0,3,3,
Beaver,Superintendent of Public Instruction,John Cox,DEM,40011,0,2,8,10,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40011,0,0,3,3,
Beaver,U.S. Senate,Connie Johnson,DEM,40011,0,1,7,8,
Beaver,U.S. Senate,Jim Rogers,DEM,40011,0,1,4,5,
Beaver,State House,Casey Murdock,REP,40011,2,10,41,53,61
Beaver,State House,Kenny Bob Tapp,REP,40011,0,4,24,28,61
Beaver,Superintendent of Public Instruction,John Cox,DEM,40013,1,0,3,4,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40013,0,0,2,2,
Beaver,U.S. Senate,Connie Johnson,DEM,40013,0,0,3,3,
Beaver,U.S. Senate,Jim Rogers,DEM,40013,0,0,2,2,
Beaver,State House,Casey Murdock,REP,40013,2,0,17,19,61
Beaver,State House,Kenny Bob Tapp,REP,40013,0,0,21,21,61
Beaver,Superintendent of Public Instruction,John Cox,DEM,40023,3,2,16,21,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40023,0,3,3,6,
Beaver,U.S. Senate,Connie Johnson,DEM,40023,2,2,6,10,
Beaver,U.S. Senate,Jim Rogers,DEM,40023,1,3,11,15,
Beaver,State House,Casey Murdock,REP,40023,4,11,87,102,61
Beaver,State House,Kenny Bob Tapp,REP,40023,5,14,93,112,61
Beaver,Superintendent of Public Instruction,John Cox,DEM,40025,0,0,5,5,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40025,0,0,6,6,
Beaver,U.S. Senate,Connie Johnson,DEM,40025,0,0,6,6,
Beaver,U.S. Senate,Jim Rogers,DEM,40025,0,0,5,5,
Beaver,State House,Casey Murdock,REP,40025,0,0,20,20,61
Beaver,State House,Kenny Bob Tapp,REP,40025,4,0,13,17,61
Beaver,Superintendent of Public Instruction,John Cox,DEM,40026,0,1,0,1,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40026,0,0,0,0,
Beaver,U.S. Senate,Connie Johnson,DEM,40026,0,1,0,1,
Beaver,U.S. Senate,Jim Rogers,DEM,40026,0,0,0,0,
Beaver,State House,Casey Murdock,REP,40026,0,1,15,16,61
Beaver,State House,Kenny Bob Tapp,REP,40026,0,0,0,0,61
Beaver,Superintendent of Public Instruction,John Cox,DEM,40031,0,0,10,10,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40031,0,1,0,1,
Beaver,U.S. Senate,Connie Johnson,DEM,40031,0,0,1,1,
Beaver,U.S. Senate,Jim Rogers,DEM,40031,0,1,7,8,
Beaver,State House,Casey Murdock,REP,40031,1,2,72,75,61
Beaver,State House,Kenny Bob Tapp,REP,40031,1,2,31,34,61
Beaver,Superintendent of Public Instruction,John Cox,DEM,40033,0,1,27,28,
Beaver,Superintendent of Public Instruction,Freda Deskin,DEM,40033,0,0,18,18,
Beaver,U.S. Senate,Connie Johnson,DEM,40033,0,0,14,14,
Beaver,U.S. Senate,Jim Rogers,DEM,40033,0,1,27,28,
Beaver,State House,Casey Murdock,REP,40033,4,2,186,192,61
Beaver,State House,Kenny Bob Tapp,REP,40033,3,1,80,84,61
Beckham,Superintendent of Public Instruction,John Cox,DEM,50111,1,3,30,34,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50111,0,0,13,13,
Beckham,U.S. Senate,Connie Johnson,DEM,50111,1,2,22,25,
Beckham,U.S. Senate,Jim Rogers,DEM,50111,0,1,19,20,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50112,0,1,8,9,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50112,0,1,5,6,
Beckham,U.S. Senate,Connie Johnson,DEM,50112,0,0,7,7,
Beckham,U.S. Senate,Jim Rogers,DEM,50112,0,2,6,8,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50115,0,1,2,3,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50115,0,1,1,2,
Beckham,U.S. Senate,Connie Johnson,DEM,50115,0,2,1,3,
Beckham,U.S. Senate,Jim Rogers,DEM,50115,0,0,1,1,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50141,4,0,10,14,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50141,0,0,5,5,
Beckham,U.S. Senate,Connie Johnson,DEM,50141,2,0,7,9,
Beckham,U.S. Senate,Jim Rogers,DEM,50141,1,0,7,8,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50231,0,2,2,4,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50231,0,0,2,2,
Beckham,U.S. Senate,Connie Johnson,DEM,50231,0,2,3,5,
Beckham,U.S. Senate,Jim Rogers,DEM,50231,0,0,1,1,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50232,0,0,2,2,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50232,0,0,1,1,
Beckham,U.S. Senate,Connie Johnson,DEM,50232,0,0,3,3,
Beckham,U.S. Senate,Jim Rogers,DEM,50232,0,0,0,0,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50235,1,0,21,22,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50235,0,0,11,11,
Beckham,U.S. Senate,Connie Johnson,DEM,50235,1,0,20,21,
Beckham,U.S. Senate,Jim Rogers,DEM,50235,0,0,11,11,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50242,2,0,12,14,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50242,0,0,5,5,
Beckham,U.S. Senate,Connie Johnson,DEM,50242,2,0,5,7,
Beckham,U.S. Senate,Jim Rogers,DEM,50242,0,0,12,12,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50320,2,0,12,14,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50320,0,0,6,6,
Beckham,U.S. Senate,Connie Johnson,DEM,50320,1,0,8,9,
Beckham,U.S. Senate,Jim Rogers,DEM,50320,1,0,10,11,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50330,0,0,4,4,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50330,0,0,4,4,
Beckham,U.S. Senate,Connie Johnson,DEM,50330,0,0,4,4,
Beckham,U.S. Senate,Jim Rogers,DEM,50330,0,0,4,4,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50332,1,0,24,25,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50332,2,0,9,11,
Beckham,U.S. Senate,Connie Johnson,DEM,50332,1,0,22,23,
Beckham,U.S. Senate,Jim Rogers,DEM,50332,1,0,10,11,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50333,1,0,14,15,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50333,1,0,11,12,
Beckham,U.S. Senate,Connie Johnson,DEM,50333,3,0,13,16,
Beckham,U.S. Senate,Jim Rogers,DEM,50333,0,0,12,12,
Beckham,Superintendent of Public Instruction,John Cox,DEM,50343,1,1,6,8,
Beckham,Superintendent of Public Instruction,Freda Deskin,DEM,50343,0,0,2,2,
Beckham,U.S. Senate,Connie Johnson,DEM,50343,0,1,3,4,
Beckham,U.S. Senate,Jim Rogers,DEM,50343,1,0,5,6,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60002,1,0,58,59,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60002,1,2,23,26,
Blaine,U.S. Senate,Connie Johnson,DEM,60002,1,1,34,36,
Blaine,U.S. Senate,Jim Rogers,DEM,60002,1,1,45,47,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60007,0,0,17,17,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60007,0,0,9,9,
Blaine,U.S. Senate,Connie Johnson,DEM,60007,0,0,11,11,
Blaine,U.S. Senate,Jim Rogers,DEM,60007,0,0,15,15,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60010,1,0,7,8,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60010,0,0,0,0,
Blaine,U.S. Senate,Connie Johnson,DEM,60010,1,0,3,4,
Blaine,U.S. Senate,Jim Rogers,DEM,60010,0,0,4,4,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60011,0,1,6,7,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60011,0,1,6,7,
Blaine,U.S. Senate,Connie Johnson,DEM,60011,0,0,5,5,
Blaine,U.S. Senate,Jim Rogers,DEM,60011,0,2,6,8,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60012,4,1,43,48,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60012,2,2,11,15,
Blaine,U.S. Senate,Connie Johnson,DEM,60012,6,3,26,35,
Blaine,U.S. Senate,Jim Rogers,DEM,60012,0,0,28,28,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60016,1,2,6,9,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60016,0,1,1,2,
Blaine,U.S. Senate,Connie Johnson,DEM,60016,1,3,3,7,
Blaine,U.S. Senate,Jim Rogers,DEM,60016,0,0,4,4,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60017,0,0,27,27,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60017,0,0,11,11,
Blaine,U.S. Senate,Connie Johnson,DEM,60017,0,0,16,16,
Blaine,U.S. Senate,Jim Rogers,DEM,60017,0,0,21,21,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60020,0,0,10,10,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60020,0,0,3,3,
Blaine,U.S. Senate,Connie Johnson,DEM,60020,0,0,8,8,
Blaine,U.S. Senate,Jim Rogers,DEM,60020,0,0,5,5,
Blaine,Superintendent of Public Instruction,John Cox,DEM,60022,0,0,4,4,
Blaine,Superintendent of Public Instruction,Freda Deskin,DEM,60022,0,0,1,1,
Blaine,U.S. Senate,Connie Johnson,DEM,60022,0,0,2,2,
Blaine,U.S. Senate,Jim Rogers,DEM,60022,0,0,3,3,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70003,1,0,24,25,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70003,0,1,7,8,
Bryan,U.S. Senate,Connie Johnson,DEM,70003,0,0,12,12,
Bryan,U.S. Senate,Jim Rogers,DEM,70003,1,1,17,19,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70004,0,3,27,30,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70004,3,2,5,10,
Bryan,U.S. Senate,Connie Johnson,DEM,70004,0,3,16,19,
Bryan,U.S. Senate,Jim Rogers,DEM,70004,1,2,16,19,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70005,4,3,32,39,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70005,0,0,9,9,
Bryan,U.S. Senate,Connie Johnson,DEM,70005,2,0,21,23,
Bryan,U.S. Senate,Jim Rogers,DEM,70005,3,3,19,25,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70008,3,4,33,40,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70008,7,0,9,16,
Bryan,U.S. Senate,Connie Johnson,DEM,70008,9,2,21,32,
Bryan,U.S. Senate,Jim Rogers,DEM,70008,1,1,19,21,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70010,0,4,29,33,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70010,0,0,4,4,
Bryan,U.S. Senate,Connie Johnson,DEM,70010,0,2,10,12,
Bryan,U.S. Senate,Jim Rogers,DEM,70010,0,2,23,25,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70011,0,0,15,15,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70011,0,0,7,7,
Bryan,U.S. Senate,Connie Johnson,DEM,70011,0,0,7,7,
Bryan,U.S. Senate,Jim Rogers,DEM,70011,0,0,13,13,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70013,0,0,30,30,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70013,1,0,12,13,
Bryan,U.S. Senate,Connie Johnson,DEM,70013,1,0,7,8,
Bryan,U.S. Senate,Jim Rogers,DEM,70013,0,0,29,29,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70014,0,0,30,30,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70014,0,0,13,13,
Bryan,U.S. Senate,Connie Johnson,DEM,70014,0,0,17,17,
Bryan,U.S. Senate,Jim Rogers,DEM,70014,0,0,26,26,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70015,2,0,99,101,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70015,1,0,23,24,
Bryan,U.S. Senate,Connie Johnson,DEM,70015,0,0,38,38,
Bryan,U.S. Senate,Jim Rogers,DEM,70015,3,0,74,77,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70017,1,0,20,21,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70017,0,0,6,6,
Bryan,U.S. Senate,Connie Johnson,DEM,70017,0,0,13,13,
Bryan,U.S. Senate,Jim Rogers,DEM,70017,1,0,12,13,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70018,7,0,36,43,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70018,1,1,5,7,
Bryan,U.S. Senate,Connie Johnson,DEM,70018,4,1,17,22,
Bryan,U.S. Senate,Jim Rogers,DEM,70018,4,0,23,27,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70019,0,3,18,21,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70019,0,1,8,9,
Bryan,U.S. Senate,Connie Johnson,DEM,70019,0,0,6,6,
Bryan,U.S. Senate,Jim Rogers,DEM,70019,0,4,20,24,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70020,0,0,12,12,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70020,2,0,1,3,
Bryan,U.S. Senate,Connie Johnson,DEM,70020,0,0,5,5,
Bryan,U.S. Senate,Jim Rogers,DEM,70020,2,0,8,10,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70021,0,0,12,12,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70021,0,0,10,10,
Bryan,U.S. Senate,Connie Johnson,DEM,70021,0,0,11,11,
Bryan,U.S. Senate,Jim Rogers,DEM,70021,0,0,9,9,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70022,7,0,29,36,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70022,4,0,11,15,
Bryan,U.S. Senate,Connie Johnson,DEM,70022,6,0,16,22,
Bryan,U.S. Senate,Jim Rogers,DEM,70022,5,0,21,26,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70023,0,0,19,19,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70023,0,0,6,6,
Bryan,U.S. Senate,Connie Johnson,DEM,70023,0,0,4,4,
Bryan,U.S. Senate,Jim Rogers,DEM,70023,0,0,19,19,
Bryan,Superintendent of Public Instruction,John Cox,DEM,70025,3,0,26,29,
Bryan,Superintendent of Public Instruction,Freda Deskin,DEM,70025,1,0,18,19,
Bryan,U.S. Senate,Connie Johnson,DEM,70025,3,0,18,21,
