county,office,candidate,party,precinct,mail_votes,early_votes,elec_day_votes,total_votes,district
Adair,U.S. House,Jason Nichols,DEM,10016,1,1,23,25,02
Adair,U.S. House,Clay Padgett,DEM,10016,1,0,3,4,02
Adair,Governor,Mick Cornett,REP,10017,1,0,21,22,
Adair,Governor,Kevin Stitt,REP,10017,0,0,35,35,
Adair,Lieutenant Governor,Dana Murphy,REP,10017,1,0,22,23,
Adair,Lieutenant Governor,Matt Pinnell,REP,10017,0,0,34,34,
Adair,State Auditor,Cindy Byrd,REP,10017,1,0,29,30,
Adair,State Auditor,Charlie Prater,REP,10017,0,0,29,29,
Adair,Attorney General,Mike Hunter,REP,10017,1,0,27,28,
Adair,Attorney General,Gentner Drummond,REP,10017,0,0,31,31,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10017,0,0,30,30,
Adair,Superintendent of Public Instruction,Linda Murphy,REP,10017,1,0,26,27,
Adair,Commissioner of Labor,Cathy Costello,REP,10017,0,0,31,31,
Adair,Commissioner of Labor,Leslie Osborn,REP,10017,1,0,25,26,
Adair,Corporation Commissioner,Bob Anthony,REP,10017,1,0,30,31,
Adair,Corporation Commissioner,Brian Bingman,REP,10017,0,0,26,26,
Adair,Governor,Chris Powell,LIB,10017,0,0,0,0,
Adair,Governor,Rex Lawhorn,LIB,10017,0,0,0,0,
Adair,Corporation Commissioner,Ashley Nicole Mccray,DEM,10017,0,0,32,32,
Adair,Corporation Commissioner,Blake Cummings,DEM,10017,0,0,24,24,
Adair,U.S. House,Jason Nichols,DEM,10017,0,0,46,46,02
Adair,U.S. House,Clay Padgett,DEM,10017,0,0,11,11,02
Adair,Governor,Mick Cornett,REP,10018,0,0,17,17,
Adair,Governor,Kevin Stitt,REP,10018,0,0,35,35,
Adair,Lieutenant Governor,Dana Murphy,REP,10018,0,0,18,18,
Adair,Lieutenant Governor,Matt Pinnell,REP,10018,0,0,33,33,
Adair,State Auditor,Cindy Byrd,REP,10018,0,0,29,29,
Adair,State Auditor,Charlie Prater,REP,10018,0,0,20,20,
Adair,Attorney General,Mike Hunter,REP,10018,0,0,21,21,
Adair,Attorney General,Gentner Drummond,REP,10018,0,0,30,30,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10018,0,0,23,23,
Adair,Superintendent of Public Instruction,Linda Murphy,REP,10018,0,0,27,27,
Adair,Commissioner of Labor,Cathy Costello,REP,10018,0,0,22,22,
Adair,Commissioner of Labor,Leslie Osborn,REP,10018,0,0,26,26,
Adair,Corporation Commissioner,Bob Anthony,REP,10018,0,0,17,17,
Adair,Corporation Commissioner,Brian Bingman,REP,10018,0,0,30,30,
Adair,Governor,Chris Powell,LIB,10018,0,0,0,0,
Adair,Governor,Rex Lawhorn,LIB,10018,0,0,0,0,
Adair,Corporation Commissioner,Ashley Nicole Mccray,DEM,10018,0,5,31,36,
Adair,Corporation Commissioner,Blake Cummings,DEM,10018,0,4,28,32,
Adair,U.S. House,Jason Nichols,DEM,10018,0,6,42,48,02
Adair,U.S. House,Clay Padgett,DEM,10018,0,3,17,20,02
Adair,Governor,Mick Cornett,REP,10019,0,2,34,36,
Adair,Governor,Kevin Stitt,REP,10019,0,5,76,81,
Adair,Lieutenant Governor,Dana Murphy,REP,10019,0,1,28,29,
Adair,Lieutenant Governor,Matt Pinnell,REP,10019,0,6,79,85,
Adair,State Auditor,Cindy Byrd,REP,10019,0,4,51,55,
Adair,State Auditor,Charlie Prater,REP,10019,0,3,55,58,
Adair,Attorney General,Mike Hunter,REP,10019,0,3,47,50,
Adair,Attorney General,Gentner Drummond,REP,10019,0,4,63,67,
Adair,Superintendent of Public Instruction,Joy Hofmeister,REP,10019,0,3,59,62,
Adair,Superintendent of Public Instruction,Linda Murphy,REP,10019,0,4,49,53,
Adair,Commissioner of Labor,Cathy Costello,REP,10019,0,5,40,45,
Adair,Commissioner of Labor,Leslie Osborn,REP,10019,0,2,67,69,
Adair,Corporation Commissioner,Bob Anthony,REP,10019,0,4,32,36,
Adair,Corporation Commissioner,Brian Bingman,REP,10019,0,3,73,76,
Adair,Governor,Chris Powell,LIB,10019,0,0,1,1,
Adair,Governor,Rex Lawhorn,LIB,10019,0,0,0,0,
Adair,Corporation Commissioner,Ashley Nicole Mccray,DEM,10019,1,0,47,48,
Adair,Corporation Commissioner,Blake Cummings,DEM,10019,0,0,30,30,
Adair,U.S. House,Jason Nichols,DEM,10019,0,0,57,57,02
Adair,U.S. House,Clay Padgett,DEM,10019,1,0,20,21,02
Alfalfa,Governor,Mick Cornett,REP,20110,0,1,28,29,
Alfalfa,Governor,Kevin Stitt,REP,20110,1,0,60,61,
Alfalfa,Lieutenant Governor,Dana Murphy,REP,20110,1,1,34,36,
Alfalfa,Lieutenant Governor,Matt Pinnell,REP,20110,0,0,53,53,
Alfalfa,State Auditor,Cindy Byrd,REP,20110,1,1,39,41,
Alfalfa,State Auditor,Charlie Prater,REP,20110,0,0,49,49,
Alfalfa,Attorney General,Mike Hunter,REP,20110,1,1,52,54,
Alfalfa,Attorney General,Gentner Drummond,REP,20110,0,0,35,35,
Alfalfa,Superintendent of Public Instruction,Joy Hofmeister,REP,20110,0,1,64,65,
Alfalfa,Superintendent of Public Instruction,Linda Murphy,REP,20110,1,0,24,25,
Alfalfa,Commissioner of Labor,Cathy Costello,REP,20110,1,0,29,30,
Alfalfa,Commissioner of Labor,Leslie Osborn,REP,20110,0,1,57,58,
Alfalfa,Corporation Commissioner,Bob Anthony,REP,20110,1,0,53,54,
Alfalfa,Corporation Commissioner,Brian Bingman,REP,20110,0,1,34,35,
Alfalfa,Governor,Chris Powell,LIB,20110,0,0,0,0,
Alfalfa,Governor,Rex Lawhorn,LIB,20110,0,0,0,0,
Alfalfa,Corporation Commissioner,Ashley Nicole Mccray,DEM,20110,0,0,6,6,
Alfalfa,Corporation Commissioner,Blake Cummings,DEM,20110,0,0,10,10,
Alfalfa,Governor,Mick Cornett,REP,20120,2,4,30,36,
Alfalfa,Governor,Kevin Stitt,REP,20120,2,0,41,43,
Alfalfa,Lieutenant Governor,Dana Murphy,REP,20120,2,2,32,36,
Alfalfa,Lieutenant Governor,Matt Pinnell,REP,20120,2,0,38,40,
Alfalfa,State Auditor,Cindy Byrd,REP,20120,4,2,37,43,
Alfalfa,State Auditor,Charlie Prater,REP,20120,0,0,32,32,
Alfalfa,Attorney General,Mike Hunter,REP,20120,4,1,28,33,
Alfalfa,Attorney General,Gentner Drummond,REP,20120,0,2,42,44,
Alfalfa,Superintendent of Public Instruction,Joy Hofmeister,REP,20120,2,1,41,44,
Alfalfa,Superintendent of Public Instruction,Linda Murphy,REP,20120,2,3,30,35,
Alfalfa,Commissioner of Labor,Cathy Costello,REP,20120,2,1,29,32,
Alfalfa,Commissioner of Labor,Leslie Osborn,REP,20120,2,1,40,43,
Alfalfa,Corporation Commissioner,Bob Anthony,REP,20120,2,2,35,39,
Alfalfa,Corporation Commissioner,Brian Bingman,REP,20120,2,0,35,37,
Alfalfa,Governor,Chris Powell,LIB,20120,0,0,0,0,
Alfalfa,Governor,Rex Lawhorn,LIB,20120,0,0,2,2,
Alfalfa,Corporation Commissioner,Ashley Nicole Mccray,DEM,20120,0,0,8,8,
Alfalfa,Corporation Commissioner,Blake Cummings,DEM,20120,0,0,7,7,
Alfalfa,Governor,Mick Cornett,REP,20140,2,7,85,94,
Alfalfa,Governor,Kevin Stitt,REP,20140,2,2,37,41,
Alfalfa,Lieutenant Governor,Dana Murphy,REP,20140,3,5,66,74,
Alfalfa,Lieutenant Governor,Matt Pinnell,REP,20140,0,4,56,60,
Alfalfa,State Auditor,Cindy Byrd,REP,20140,2,7,56,65,
Alfalfa,State Auditor,Charlie Prater,REP,20140,0,2,65,67,
Alfalfa,Attorney General,Mike Hunter,REP,20140,0,5,63,68,
