county,office,district,party,candidate,votes
Adair,Corporation Commissioner,,R,JEFF CLOUD,3606
Adair,Corporation Commissioner,,D,CHARLES GRAY,2779
Alfalfa,Corporation Commissioner,,R,JEFF CLOUD,1787
Alfalfa,Corporation Commissioner,,D,CHARLES GRAY,553
Atoka,Corporation Commissioner,,R,JEFF CLOUD,2180
Atoka,Corporation Commissioner,,D,CHARLES GRAY,2432
Beaver,Corporation Commissioner,,R,JEFF CLOUD,1903
Beaver,Corporation Commissioner,,D,CHARLES GRAY,434
Beckham,Corporation Commissioner,,R,JEFF CLOUD,4846
Beckham,Corporation Commissioner,,D,CHARLES GRAY,2283
Blaine,Corporation Commissioner,,R,JEFF CLOUD,2697
Blaine,Corporation Commissioner,,D,CHARLES GRAY,1254
Bryan,Corporation Commissioner,,R,JEFF CLOUD,6511
Bryan,Corporation Commissioner,,D,CHARLES GRAY,6398
Caddo,Corporation Commissioner,,R,JEFF CLOUD,5252
Caddo,Corporation Commissioner,,D,CHARLES GRAY,4197
Canadian,Corporation Commissioner,,R,JEFF CLOUD,34109
Canadian,Corporation Commissioner,,D,CHARLES GRAY,12133
Carter,Corporation Commissioner,,R,JEFF CLOUD,9881
Carter,Corporation Commissioner,,D,CHARLES GRAY,8046
Cherokee,Corporation Commissioner,,R,JEFF CLOUD,7682
Cherokee,Corporation Commissioner,,D,CHARLES GRAY,8279
Choctaw,Corporation Commissioner,,R,JEFF CLOUD,2346
Choctaw,Corporation Commissioner,,D,CHARLES GRAY,2878
Cimarron,Corporation Commissioner,,R,JEFF CLOUD,909
Cimarron,Corporation Commissioner,,D,CHARLES GRAY,272
Cleveland,Corporation Commissioner,,R,JEFF CLOUD,62487
Cleveland,Corporation Commissioner,,D,CHARLES GRAY,37908
Coal,Corporation Commissioner,,R,JEFF CLOUD,961
Coal,Corporation Commissioner,,D,CHARLES GRAY,1169
Comanche,Corporation Commissioner,,R,JEFF CLOUD,17349
Comanche,Corporation Commissioner,,D,CHARLES GRAY,15190
Cotton,Corporation Commissioner,,R,JEFF CLOUD,1341
Cotton,Corporation Commissioner,,D,CHARLES GRAY,1007
Craig,Corporation Commissioner,,R,JEFF CLOUD,3004
Craig,Corporation Commissioner,,D,CHARLES GRAY,2703
Creek,Corporation Commissioner,,R,JEFF CLOUD,17910
Creek,Corporation Commissioner,,D,CHARLES GRAY,9604
Custer,Corporation Commissioner,,R,JEFF CLOUD,6973
Custer,Corporation Commissioner,,D,CHARLES GRAY,3196
Delaware,Corporation Commissioner,,R,JEFF CLOUD,8706
Delaware,Corporation Commissioner,,D,CHARLES GRAY,5926
Dewey,Corporation Commissioner,,R,JEFF CLOUD,1542
Dewey,Corporation Commissioner,,D,CHARLES GRAY,551
Ellis,Corporation Commissioner,,R,JEFF CLOUD,1409
Ellis,Corporation Commissioner,,D,CHARLES GRAY,404
Garfield,Corporation Commissioner,,R,JEFF CLOUD,16068
Garfield,Corporation Commissioner,,D,CHARLES GRAY,5810
Garvin,Corporation Commissioner,,R,JEFF CLOUD,6145
Garvin,Corporation Commissioner,,D,CHARLES GRAY,4178
Grady,Corporation Commissioner,,R,JEFF CLOUD,13179
Grady,Corporation Commissioner,,D,CHARLES GRAY,6762
Grant,Corporation Commissioner,,R,JEFF CLOUD,1642
Grant,Corporation Commissioner,,D,CHARLES GRAY,629
Greer,Corporation Commissioner,,R,JEFF CLOUD,1200
Greer,Corporation Commissioner,,D,CHARLES GRAY,784
Harmon,Corporation Commissioner,,R,JEFF CLOUD,550
Harmon,Corporation Commissioner,,D,CHARLES GRAY,452
Harper,Corporation Commissioner,,R,JEFF CLOUD,1164
Harper,Corporation Commissioner,,D,CHARLES GRAY,315
Haskell,Corporation Commissioner,,R,JEFF CLOUD,2314
Haskell,Corporation Commissioner,,D,CHARLES GRAY,2112
Hughes,Corporation Commissioner,,R,JEFF CLOUD,2216
Hughes,Corporation Commissioner,,D,CHARLES GRAY,2457
Jackson,Corporation Commissioner,,R,JEFF CLOUD,5647
Jackson,Corporation Commissioner,,D,CHARLES GRAY,2882
Jefferson,Corporation Commissioner,,R,JEFF CLOUD,1109
Jefferson,Corporation Commissioner,,D,CHARLES GRAY,1166
Johnston,Corporation Commissioner,,R,JEFF CLOUD,1695
Johnston,Corporation Commissioner,,D,CHARLES GRAY,2066
Kay,Corporation Commissioner,,R,JEFF CLOUD,11946
Kay,Corporation Commissioner,,D,CHARLES GRAY,6145
Kingfisher,Corporation Commissioner,,R,JEFF CLOUD,4894
Kingfisher,Corporation Commissioner,,D,CHARLES GRAY,1306
Kiowa,Corporation Commissioner,,R,JEFF CLOUD,1982
Kiowa,Corporation Commissioner,,D,CHARLES GRAY,1601
Latimer,Corporation Commissioner,,R,JEFF CLOUD,1907
Latimer,Corporation Commissioner,,D,CHARLES GRAY,2040
Leflore,Corporation Commissioner,,R,JEFF CLOUD,7946
Leflore,Corporation Commissioner,,D,CHARLES GRAY,7960
Lincoln,Corporation Commissioner,,R,JEFF CLOUD,9033
Lincoln,Corporation Commissioner,,D,CHARLES GRAY,4459
Logan,Corporation Commissioner,,R,JEFF CLOUD,11805
Logan,Corporation Commissioner,,D,CHARLES GRAY,5796
Love,Corporation Commissioner,,R,JEFF CLOUD,1698
Love,Corporation Commissioner,,D,CHARLES GRAY,1946
Mcclain,Corporation Commissioner,,R,JEFF CLOUD,9515
Mcclain,Corporation Commissioner,,D,CHARLES GRAY,4794
Mccurtain,Corporation Commissioner,,R,JEFF CLOUD,4861
Mccurtain,Corporation Commissioner,,D,CHARLES GRAY,4764
Mcintosh,Corporation Commissioner,,R,JEFF CLOUD,3879
Mcintosh,Corporation Commissioner,,D,CHARLES GRAY,3994
Major,Corporation Commissioner,,R,JEFF CLOUD,2781
Major,Corporation Commissioner,,D,CHARLES GRAY,584
Marshall,Corporation Commissioner,,R,JEFF CLOUD,2568
Marshall,Corporation Commissioner,,D,CHARLES GRAY,2485
Mayes,Corporation Commissioner,,R,JEFF CLOUD,8611
Mayes,Corporation Commissioner,,D,CHARLES GRAY,6858
Murray,Corporation Commissioner,,R,JEFF CLOUD,2896
Murray,Corporation Commissioner,,D,CHARLES GRAY,2248
Muskogee,Corporation Commissioner,,R,JEFF CLOUD,12489
Muskogee,Corporation Commissioner,,D,CHARLES GRAY,13117
Noble,Corporation Commissioner,,R,JEFF CLOUD,3368
Noble,Corporation Commissioner,,D,CHARLES GRAY,1511
Nowata,Corporation Commissioner,,R,JEFF CLOUD,2507
Nowata,Corporation Commissioner,,D,CHARLES GRAY,1761
Okfuskee,Corporation Commissioner,,R,JEFF CLOUD,2030
Okfuskee,Corporation Commissioner,,D,CHARLES GRAY,1895
Oklahoma,Corporation Commissioner,,R,JEFF CLOUD,159819
Oklahoma,Corporation Commissioner,,D,CHARLES GRAY,108966
Okmulgee,Corporation Commissioner,,R,JEFF CLOUD,7091
Okmulgee,Corporation Commissioner,,D,CHARLES GRAY,7311
Osage,Corporation Commissioner,,R,JEFF CLOUD,10256
Osage,Corporation Commissioner,,D,CHARLES GRAY,8688
Ottawa,Corporation Commissioner,,R,JEFF CLOUD,5108
Ottawa,Corporation Commissioner,,D,CHARLES GRAY,5496
Pawnee,Corporation Commissioner,,R,JEFF CLOUD,3795
Pawnee,Corporation Commissioner,,D,CHARLES GRAY,2617
Payne,Corporation Commissioner,,R,JEFF CLOUD,17566
Payne,Corporation Commissioner,,D,CHARLES GRAY,10211
Pittsburg,Corporation Commissioner,,R,JEFF CLOUD,8765
Pittsburg,Corporation Commissioner,,D,CHARLES GRAY,7706
Pontotoc,Corporation Commissioner,,R,JEFF CLOUD,7577
Pontotoc,Corporation Commissioner,,D,CHARLES GRAY,6160
Pottawatomie,Corporation Commissioner,,R,JEFF CLOUD,15568
Pottawatomie,Corporation Commissioner,,D,CHARLES GRAY,9207
Pushmataha,Corporation Commissioner,,R,JEFF CLOUD,1914
Pushmataha,Corporation Commissioner,,D,CHARLES GRAY,2207
Roger Mills,Corporation Commissioner,,R,JEFF CLOUD,1170
Roger Mills,Corporation Commissioner,,D,CHARLES GRAY,523
Rogers,Corporation Commissioner,,R,JEFF CLOUD,24771
Rogers,Corporation Commissioner,,D,CHARLES GRAY,12403
Seminole,Corporation Commissioner,,R,JEFF CLOUD,4640
Seminole,Corporation Commissioner,,D,CHARLES GRAY,3648
Sequoyah,Corporation Commissioner,,R,JEFF CLOUD,6460
Sequoyah,Corporation Commissioner,,D,CHARLES GRAY,6791
Stephens,Corporation Commissioner,,R,JEFF CLOUD,11547
Stephens,Corporation Commissioner,,D,CHARLES GRAY,6672
Texas,Corporation Commissioner,,R,JEFF CLOUD,4642
Texas,Corporation Commissioner,,D,CHARLES GRAY,1306
Tillman,Corporation Commissioner,,R,JEFF CLOUD,1578
Tillman,Corporation Commissioner,,D,CHARLES GRAY,1452
Tulsa,Corporation Commissioner,,R,JEFF CLOUD,153626
Tulsa,Corporation Commissioner,,D,CHARLES GRAY,91114
Wagoner,Corporation Commissioner,,R,JEFF CLOUD,19055
Wagoner,Corporation Commissioner,,D,CHARLES GRAY,10266
Washington,Corporation Commissioner,,R,JEFF CLOUD,15454
Washington,Corporation Commissioner,,D,CHARLES GRAY,6582
Washita,Corporation Commissioner,,R,JEFF CLOUD,3040
Washita,Corporation Commissioner,,D,CHARLES GRAY,1528
Woods,Corporation Commissioner,,R,JEFF CLOUD,2772
Woods,Corporation Commissioner,,D,CHARLES GRAY,1007
Woodward,Corporation Commissioner,,R,JEFF CLOUD,5629
Woodward,Corporation Commissioner,,D,CHARLES GRAY,1856
Adair,Corporation Commissioner,,R,DANA MURPHY,3131
Adair,Corporation Commissioner,,D,JIM ROTH,3266
Alfalfa,Corporation Commissioner,,R,DANA MURPHY,1482
Alfalfa,Corporation Commissioner,,D,JIM ROTH,868
Atoka,Corporation Commissioner,,R,DANA MURPHY,2085
Atoka,Corporation Commissioner,,D,JIM ROTH,2566
Beaver,Corporation Commissioner,,R,DANA MURPHY,1902
Beaver,Corporation Commissioner,,D,JIM ROTH,449
Beckham,Corporation Commissioner,,R,DANA MURPHY,4031
Beckham,Corporation Commissioner,,D,JIM ROTH,3120
Blaine,Corporation Commissioner,,R,DANA MURPHY,2184
Blaine,Corporation Commissioner,,D,JIM ROTH,1816
Bryan,Corporation Commissioner,,R,DANA MURPHY,5904
Bryan,Corporation Commissioner,,D,JIM ROTH,7160
Caddo,Corporation Commissioner,,R,DANA MURPHY,4277
Caddo,Corporation Commissioner,,D,JIM ROTH,5254
Canadian,Corporation Commissioner,,R,DANA MURPHY,28863
